"Time	Open	High	Low	Close	Volume",,,,,,,Label
"2024-02-02 16:00:00	1.26561	1.26584	1.26136	1.26383	20214	8",,,,,,,0
"2024-02-02 20:00:00	1.26384	1.26425	1.2628	1.26284	6742	7",,,,,,,0
"2024-02-05 00:00:00	1.26208	1.2626	1.25983	1.26111	31108	11",,,,,,,0
"2024-02-05 04:00:00	1.26111	1.26234	1.2603	1.26162	12941	9",,,,,,,0
"2024-02-05 08:00:00	1.26164	1.26292	1.25717	1.25737	16573	7",,,,,,,0
"2024-02-05 12:00:00	1.25738	1.25758	1.25181	1.252	24377	7",,,,,,,0
"2024-02-05 16:00:00	1.252	1.25435	1.25191	1.25339	13644	8",,,,,,,0
"2024-02-05 20:00:00	1.25338	1.25391	1.25257	1.25333	8371	8",,,,,,,0
"2024-02-06 00:00:00	1.25334	1.25487	1.2533	1.25414	12466	10",,,,,,,0
"2024-02-06 04:00:00	1.25414	1.25651	1.25413	1.25547	16633	9",,,,,,,0
"2024-02-06 08:00:00	1.25546	1.25642	1.25359	1.25539	16385	7",,,,,,,0
"2024-02-06 12:00:00	1.2554	1.25835	1.25406	1.25763	26198	8",,,,,,,0
"2024-02-06 16:00:00	1.25762	1.26003	1.25726	1.25938	21369	8",,,,,,,0
"2024-02-06 20:00:00	1.2594	1.26054	1.2592	1.26033	10782	8",,,,,,,0
"2024-02-07 00:00:00	1.26034	1.26126	1.25963	1.2601	20696	10",,,,,,,0
"2024-02-07 04:00:00	1.26011	1.2628	1.25977	1.26278	15875	10",,,,,,,0
"2024-02-07 08:00:00	1.26278	1.26376	1.26158	1.26311	14619	8",,,,,,,0
"2024-02-07 12:00:00	1.26313	1.26416	1.26194	1.26308	24390	8",,,,,,,0
"2024-02-07 16:00:00	1.26309	1.2634	1.2616	1.2628	19099	8",,,,,,,0
"2024-02-07 20:00:00	1.26279	1.26323	1.26216	1.26261	8590	8",,,,,,,0
"2024-02-08 00:00:00	1.26258	1.26383	1.26243	1.26323	14300	10",,,,,,,0
"2024-02-08 04:00:00	1.26321	1.26377	1.26238	1.26275	14352	9",,,,,,,0
"2024-02-08 08:00:00	1.26274	1.26344	1.25998	1.26056	15356	8",,,,,,,0
"2024-02-08 12:00:00	1.26055	1.26113	1.25714	1.26044	24654	7",,,,,,,0
"2024-02-08 16:00:00	1.26045	1.26292	1.26033	1.26149	16675	8",,,,,,,0
"2024-02-08 20:00:00	1.26149	1.26205	1.26123	1.26201	8223	8",,,,,,,0
"2024-02-09 00:00:00	1.262	1.2622	1.26127	1.26149	10593	9",,,,,,,0
"2024-02-09 04:00:00	1.26148	1.26341	1.26111	1.26324	10781	10",,,,,,,0
"2024-02-09 08:00:00	1.26321	1.26344	1.26007	1.26078	15329	7",,,,,,,0
"2024-02-09 12:00:00	1.26078	1.26429	1.25987	1.26339	29113	7",,,,,,,0
"2024-02-09 16:00:00	1.26339	1.26372	1.2621	1.26281	9319	9",,,,,,,0
"2024-02-09 20:00:00	1.26281	1.26356	1.26247	1.26247	4840	9",,,,,,,0
"2024-02-12 00:00:00	1.26363	1.26436	1.26262	1.26282	16180	8",,,,,,,0
"2024-02-12 04:00:00	1.26282	1.26544	1.26267	1.26465	10160	8",,,,,,,0
"2024-02-12 08:00:00	1.26463	1.26464	1.26098	1.26153	15623	8",,,,,,,0
"2024-02-12 12:00:00	1.26154	1.26257	1.26058	1.26147	14326	7",,,,,,,0
"2024-02-12 16:00:00	1.26147	1.26401	1.2613	1.26238	12911	7",,,,,,,0
"2024-02-12 20:00:00	1.26239	1.26307	1.26225	1.26262	7088	8",,,,,,,0
"2024-02-13 00:00:00	1.26262	1.26274	1.26103	1.26104	13297	9",,,,,,,0
"2024-02-13 04:00:00	1.26103	1.26555	1.26086	1.26518	12818	8",,,,,,,0
"2024-02-13 08:00:00	1.26518	1.2676	1.26358	1.26675	14772	7",,,,,,,0
"2024-02-13 12:00:00	1.26675	1.26875	1.25753	1.26008	41596	7",,,,,,,0
"2024-02-13 16:00:00	1.26008	1.2608	1.25727	1.2574	15269	7",,,,,,,0
"2024-02-13 20:00:00	1.25738	1.25946	1.25735	1.25898	8017	9",,,,,,,0
"2024-02-14 00:00:00	1.25897	1.26018	1.2584	1.25993	18937	9",,,,,,,0
"2024-02-14 04:00:00	1.25991	1.26109	1.25554	1.25638	29113	9",,,,,,,0
"2024-02-14 08:00:00	1.25637	1.25637	1.25352	1.25521	19315	8",,,,,,,0
"2024-02-14 12:00:00	1.25521	1.25679	1.25394	1.25489	22292	7",,,,,,,0
"2024-02-14 16:00:00	1.25491	1.25702	1.25482	1.25607	15440	7",,,,,,,0
"2024-02-14 20:00:00	1.25607	1.25685	1.25582	1.25671	6755	7",,,,,,,0
"2024-02-15 00:00:00	1.2567	1.25732	1.25581	1.25638	13733	9",,,,,,,0
"2024-02-15 04:00:00	1.2564	1.25729	1.25424	1.25447	14150	8",,,,,,,0
"2024-02-15 08:00:00	1.25448	1.25603	1.25417	1.25492	14294	8",,,,,,,0
"2024-02-15 12:00:00	1.25491	1.25961	1.2541	1.25838	31016	7",,,,,,,0
"2024-02-15 16:00:00	1.25836	1.26003	1.2573	1.25957	13836	6",,,,,,,0
"2024-02-15 20:00:00	1.25958	1.26049	1.25924	1.25977	9367	9",,,,,,,0
"2024-02-16 00:00:00	1.25979	1.26	1.25786	1.25811	15569	8",,,,,,,0
"2024-02-16 04:00:00	1.25811	1.26061	1.25767	1.25899	13576	8",,,,,,,0
"2024-02-16 08:00:00	1.25897	1.26008	1.25743	1.25988	12877	8",,,,,,,0
"2024-02-16 12:00:00	1.25989	1.26002	1.25504	1.2584	30000	8",,,,,,,0
"2024-02-16 16:00:00	1.2584	1.26241	1.25828	1.26057	20705	8",,,,,,,0
"2024-02-16 20:00:00	1.26057	1.2606	1.25969	1.25978	5663	9",,,,,,,0
"2024-02-19 00:00:00	1.26106	1.26268	1.26104	1.2612	19629	9",,,,,,,0
"2024-02-19 04:00:00	1.2612	1.26295	1.26111	1.26196	11382	10",,,,,,,0
"2024-02-19 08:00:00	1.26198	1.26275	1.2607	1.26108	15190	7",,,,,,,0
"2024-02-19 12:00:00	1.26108	1.26152	1.25839	1.25871	11924	7",,,,,,,0
"2024-02-19 16:00:00	1.25872	1.25994	1.2583	1.25974	4028	8",,,,,,,0
"2024-02-19 20:00:00	1.2597	1.26005	1.25848	1.25874	5588	9",,,,,,,0
"2024-02-20 00:00:00	1.25873	1.25926	1.258	1.25845	13252	10",,,,,,,0
"2024-02-20 04:00:00	1.25844	1.25937	1.2579	1.259	10992	10",,,,,,,0
"2024-02-20 08:00:00	1.25899	1.26158	1.2581	1.259	19469	7",,,,,,,0
"2024-02-20 12:00:00	1.259	1.26682	1.25879	1.26621	26429	8",,,,,,,0
"2024-02-20 16:00:00	1.26623	1.26626	1.26161	1.26185	16284	7",,,,,,,0
"2024-02-20 20:00:00	1.26186	1.26265	1.26163	1.26244	8762	6",,,,,,,0
"2024-02-21 00:00:00	1.26244	1.26372	1.2619	1.26367	15162	10",,,,,,,0
"2024-02-21 04:00:00	1.2637	1.26371	1.26181	1.26297	15044	9",,,,,,,0
"2024-02-21 08:00:00	1.26298	1.26327	1.26023	1.26156	14623	7",,,,,,,0
"2024-02-21 12:00:00	1.26156	1.26342	1.26095	1.26119	18021	8",,,,,,,0
"2024-02-21 16:00:00	1.2612	1.26416	1.26049	1.26315	18973	7",,,,,,,0
"2024-02-21 20:00:00	1.26313	1.26406	1.26244	1.26377	12871	8",,,,,,,0
"2024-02-22 00:00:00	1.26379	1.26467	1.26309	1.26368	10616	10",,,,,,,0
"2024-02-22 04:00:00	1.26367	1.26756	1.26338	1.26736	14005	10",,,,,,,0
"2024-02-22 08:00:00	1.26737	1.27093	1.26668	1.26798	23961	7",,,,,,,0
"2024-02-22 12:00:00	1.26802	1.26827	1.26112	1.26204	29336	6",,,,,,,0
"2024-02-22 16:00:00	1.26208	1.26645	1.26206	1.26585	13919	7",,,,,,,0
"2024-02-22 20:00:00	1.26585	1.26645	1.26544	1.26615	7702	5",,,,,,,0
"2024-02-23 00:00:00	1.26616	1.26662	1.26479	1.2664	11873	7",,,,,,,0
"2024-02-23 04:00:00	1.26637	1.26718	1.26593	1.26694	11389	9",,,,,,,0
"2024-02-23 08:00:00	1.26697	1.26843	1.26488	1.26801	13421	6",,,,,,,0
"2024-02-23 12:00:00	1.26802	1.2701	1.26667	1.2677	17458	8",,,,,,,0
"2024-02-23 16:00:00	1.26772	1.26859	1.26654	1.26742	11655	7",,,,,,,0
"2024-02-23 20:00:00	1.26743	1.26751	1.26663	1.26683	4914	7",,,,,,,0
"2024-02-26 00:00:00	1.26696	1.26725	1.26563	1.26584	7803	7",,,,,,,0
"2024-02-26 04:00:00	1.26583	1.26781	1.26572	1.26763	6766	9",,,,,,,0
"2024-02-26 08:00:00	1.26762	1.26965	1.26663	1.26938	10903	8",,,,,,,0
"2024-02-26 12:00:00	1.26941	1.26993	1.26717	1.26832	15579	6",,,,,,,0
"2024-02-26 16:00:00	1.26831	1.26842	1.26705	1.26774	8953	6",,,,,,,0
"2024-02-26 20:00:00	1.26774	1.26877	1.2677	1.26834	6466	6",,,,,,,0
"2024-02-27 00:00:00	1.26838	1.26846	1.2674	1.26796	14056	9",,,,,,,0
"2024-02-27 04:00:00	1.26794	1.26952	1.26774	1.26906	8329	7",,,,,,,0
"2024-02-27 08:00:00	1.26903	1.26965	1.26713	1.26866	11627	6",,,,,,,0
"2024-02-27 12:00:00	1.26869	1.26946	1.26601	1.26823	17657	6",,,,,,,0
"2024-02-27 16:00:00	1.26823	1.26948	1.2678	1.26796	11202	5",,,,,,,0
"2024-02-27 20:00:00	1.26796	1.26863	1.26776	1.26796	6140	6",,,,,,,0
"2024-02-28 00:00:00	1.26798	1.26838	1.26654	1.26678	7285	7",,,,,,,0
"2024-02-28 04:00:00	1.26679	1.26693	1.26447	1.26595	7619	10",,,,,,,0
"2024-02-28 08:00:00	1.26596	1.2661	1.26211	1.26519	16150	5",,,,,,,0
"2024-02-28 12:00:00	1.26521	1.26577	1.26288	1.2653	22544	8",,,,,,,0
"2024-02-28 16:00:00	1.26529	1.26733	1.26505	1.2653	10866	5",,,,,,,0
"2024-02-28 20:00:00	1.26531	1.26635	1.26517	1.26611	8606	6",,,,,,,0
"2024-02-29 00:00:00	1.26611	1.26692	1.26567	1.26674	6957	6",,,,,,,0
"2024-02-29 04:00:00	1.26673	1.26709	1.26521	1.26536	11286	5",,,,,,,0
"2024-02-29 08:00:00	1.26533	1.26742	1.26474	1.26506	16919	7",,,,,,,0
"2024-02-29 12:00:00	1.26505	1.26813	1.26348	1.26495	26131	6",,,,,,,0
"2024-02-29 16:00:00	1.26496	1.2651	1.26119	1.26129	14556	7",,,,,,,0
"2024-02-29 20:00:00	1.26128	1.26266	1.26128	1.26266	8145	8",,,,,,,0
"2024-03-01 00:00:00	1.26266	1.26352	1.26227	1.2632	13091	5",,,,,,,0
"2024-03-01 04:00:00	1.26319	1.26363	1.26239	1.26311	6650	7",,,,,,,0
"2024-03-01 08:00:00	1.26311	1.2646	1.26172	1.26426	15649	6",,,,,,,0
"2024-03-01 12:00:00	1.26425	1.2656	1.25995	1.26524	25911	6",,,,,,,0
"2024-03-01 16:00:00	1.26526	1.26636	1.2635	1.26621	15164	7",,,,,,,0
"2024-03-01 20:00:00	1.26621	1.26622	1.26488	1.2653	4003	5",,,,,,,0
"2024-03-04 00:00:00	1.26601	1.26661	1.26555	1.26644	6463	7",,,,,,,0
"2024-03-04 04:00:00	1.26644	1.26781	1.26607	1.26781	9778	7",,,,,,,0
"2024-03-04 08:00:00	1.2678	1.26795	1.26655	1.26772	10792	6",,,,,,,0
"2024-03-04 12:00:00	1.26772	1.27	1.26656	1.26976	17856	6",,,,,,,0
"2024-03-04 16:00:00	1.26974	1.27062	1.26894	1.26904	9219	8",,,,,,,0
"2024-03-04 20:00:00	1.26903	1.26933	1.26837	1.2689	4312	9",,,,,,,0
"2024-03-05 00:00:00	1.26894	1.26945	1.2682	1.26897	5570	9",,,,,,,0
"2024-03-05 04:00:00	1.26895	1.26904	1.26713	1.26762	7449	7",,,,,,,0
"2024-03-05 08:00:00	1.26766	1.26892	1.26711	1.26778	10830	6",,,,,,,0
"2024-03-05 12:00:00	1.26778	1.27347	1.2674	1.27322	21681	5",,,,,,,0
"2024-03-05 16:00:00	1.27318	1.27327	1.26995	1.27019	12125	8",,,,,,,0
"2024-03-05 20:00:00	1.27019	1.27078	1.26956	1.27039	10671	5",,,,,,,1
"2024-03-06 00:00:00	1.27042	1.27043	1.26899	1.26992	6082	5",,,,,,,1
"2024-03-06 04:00:00	1.26991	1.27152	1.26975	1.27102	7140	5",,,,,,,1
"2024-03-06 08:00:00	1.271	1.27313	1.27087	1.27229	9894	5",,,,,,,1
"2024-03-06 12:00:00	1.2723	1.27474	1.2705	1.27422	23603	5",,,,,,,1
"2024-03-06 16:00:00	1.27421	1.27613	1.2736	1.2741	14841	7",,,,,,,1
"2024-03-06 20:00:00	1.27409	1.27409	1.27251	1.27357	7891	4",,,,,,,1
"2024-03-07 00:00:00	1.27357	1.27395	1.27228	1.27335	8344	7",,,,,,,1
"2024-03-07 04:00:00	1.27334	1.27436	1.27313	1.27354	9126	5",,,,,,,1
"2024-03-07 08:00:00	1.27354	1.27624	1.27292	1.27545	14250	7",,,,,,,1
"2024-03-07 12:00:00	1.27546	1.27906	1.27445	1.2789	26182	4",,,,,,,1
"2024-03-07 16:00:00	1.27889	1.28084	1.27838	1.28049	10673	6",,,,,,,1
"2024-03-07 20:00:00	1.28049	1.28132	1.27999	1.2813	6457	6",,,,,,,1
"2024-03-08 00:00:00	1.2813	1.28197	1.28038	1.28074	5235	8",,,,,,,1
"2024-03-08 04:00:00	1.28072	1.28132	1.28008	1.28032	7499	7",,,,,,,1
"2024-03-08 08:00:00	1.28033	1.28401	1.28011	1.28295	13815	6",,,,,,,1
"2024-03-08 12:00:00	1.28295	1.28934	1.28247	1.28803	34883	6",,,,,,,1
"2024-03-08 16:00:00	1.28804	1.28812	1.28397	1.28562	17371	6",,,,,,,1
"2024-03-08 20:00:00	1.28563	1.28589	1.28484	1.28548	5929	7",,,,,,,1
"2024-03-11 00:00:00	1.28552	1.28618	1.28454	1.28503	6993	8",,,,,,,1
"2024-03-11 04:00:00	1.28502	1.28578	1.2843	1.2845	7163	5",,,,,,,1
"2024-03-11 08:00:00	1.28451	1.28536	1.28314	1.28504	14779	6",,,,,,,1
"2024-03-11 12:00:00	1.28504	1.28505	1.27949	1.28049	19352	7",,,,,,,1
"2024-03-11 16:00:00	1.2805	1.28131	1.27983	1.28086	13246	6",,,,,,,1
"2024-03-11 20:00:00	1.28087	1.28192	1.28044	1.28177	6170	7",,,,,,,1
"2024-03-12 00:00:00	1.28177	1.28225	1.28134	1.28186	10411	7",,,,,,,1
"2024-03-12 04:00:00	1.28184	1.28231	1.27889	1.27898	14958	7",,,,,,,1
"2024-03-12 08:00:00	1.27897	1.27986	1.27759	1.27914	13356	6",,,,,,,-1
"2024-03-12 12:00:00	1.27913	1.28076	1.27459	1.27837	40697	6",,,,,,,-1
"2024-03-12 16:00:00	1.2784	1.27936	1.27702	1.27936	13214	7",,,,,,,-1
"2024-03-12 20:00:00	1.27938	1.27958	1.27854	1.27947	6607	7",,,,,,,-1
"2024-03-13 00:00:00	1.27946	1.27986	1.27911	1.27943	8587	7",,,,,,,-1
"2024-03-13 04:00:00	1.27942	1.27963	1.27754	1.27856	10660	8",,,,,,,-1
"2024-03-13 08:00:00	1.27857	1.28087	1.27741	1.28077	12124	6",,,,,,,-1
"2024-03-13 12:00:00	1.28079	1.28085	1.27868	1.27968	17485	6",,,,,,,-1
"2024-03-13 16:00:00	1.27967	1.28111	1.27902	1.27959	15917	6",,,,,,,-1
"2024-03-13 20:00:00	1.2796	1.28024	1.27928	1.28008	9531	5",,,,,,,-1
"2024-03-14 00:00:00	1.28009	1.28043	1.27887	1.27894	9760	9",,,,,,,-1
"2024-03-14 04:00:00	1.27895	1.28051	1.27864	1.28027	9663	8",,,,,,,-1
"2024-03-14 08:00:00	1.28027	1.28227	1.28021	1.28096	11547	7",,,,,,,-1
"2024-03-14 12:00:00	1.28097	1.28133	1.27303	1.27468	32306	6",,,,,,,-1
"2024-03-14 16:00:00	1.27469	1.27569	1.27424	1.27553	15106	6",,,,,,,-1
"2024-03-14 20:00:00	1.27555	1.27573	1.27434	1.27448	10456	8",,,,,,,-1
"2024-03-15 00:00:00	1.27447	1.27471	1.27296	1.27363	12330	7",,,,,,,-1
"2024-03-15 04:00:00	1.27362	1.2745	1.27328	1.27353	8812	8",,,,,,,-1
"2024-03-15 08:00:00	1.27353	1.27585	1.27331	1.27545	12429	6",,,,,,,-1
"2024-03-15 12:00:00	1.27546	1.27576	1.27314	1.2739	22880	6",,,,,,,-1
"2024-03-15 16:00:00	1.27388	1.27406	1.27248	1.27382	13828	6",,,,,,,-1
"2024-03-15 20:00:00	1.27381	1.2739	1.27277	1.27313	2655	9",,,,,,,-1
"2024-03-18 00:00:00	1.27307	1.27376	1.27256	1.27265	9120	7",,,,,,,-1
"2024-03-18 04:00:00	1.27263	1.27421	1.27261	1.27409	7661	8",,,,,,,-1
"2024-03-18 08:00:00	1.27409	1.27465	1.27272	1.27424	9648	7",,,,,,,-1
"2024-03-18 12:00:00	1.27423	1.27455	1.27219	1.27321	15464	6",,,,,,,-1
"2024-03-18 16:00:00	1.27321	1.27331	1.27176	1.27262	11516	6",,,,,,,-1
"2024-03-18 20:00:00	1.27261	1.27301	1.27237	1.2726	7703	7",,,,,,,-1
"2024-03-19 00:00:00	1.27261	1.27286	1.27133	1.27222	20333	7",,,,,,,-1
"2024-03-19 04:00:00	1.27225	1.27253	1.26945	1.26988	16876	7",,,,,,,-1
"2024-03-19 08:00:00	1.26989	1.27016	1.26674	1.2692	17217	6",,,,,,,-1
"2024-03-19 12:00:00	1.26922	1.27163	1.269	1.27105	15584	6",,,,,,,-1
"2024-03-19 16:00:00	1.27108	1.27326	1.27084	1.2721	11202	6",,,,,,,-1
"2024-03-19 20:00:00	1.27209	1.27225	1.27173	1.27174	7757	7",,,,,,,-1
"2024-03-20 00:00:00	1.27173	1.27241	1.271	1.27235	9947	8",,,,,,,-1
"2024-03-20 04:00:00	1.27235	1.27295	1.2698	1.27135	16141	6",,,,,,,-1
"2024-03-20 08:00:00	1.27135	1.27141	1.26865	1.26929	14444	9",,,,,,,-1
"2024-03-20 12:00:00	1.26929	1.27126	1.26841	1.271	17124	7",,,,,,,-1
"2024-03-20 16:00:00	1.271	1.27864	1.27086	1.27827	52699	7",,,,,,,-1
"2024-03-20 20:00:00	1.27826	1.27981	1.27803	1.27977	12443	9",,,,,,,-1
"2024-03-21 00:00:00	1.27975	1.28023	1.27882	1.27961	19221	6",,,,,,,-1
"2024-03-21 04:00:00	1.2796	1.2803	1.2783	1.27845	26200	9",,,,,,,-1
"2024-03-21 08:00:00	1.27846	1.27902	1.27435	1.27464	26842	8",,,,,,,-1
"2024-03-21 12:00:00	1.27464	1.27485	1.26582	1.2667	38823	15",,,,,,,-1
"2024-03-21 16:00:00	1.2667	1.26727	1.26503	1.26507	14649	6",,,,,,,-1
"2024-03-21 20:00:00	1.26507	1.26632	1.26503	1.26602	7914	7",,,,,,,-1
"2024-03-22 00:00:00	1.26601	1.26751	1.2634	1.26425	16473	7",,,,,,,-1
"2024-03-22 04:00:00	1.26424	1.26452	1.25983	1.26065	19766	9",,,,,,,-1
"2024-03-22 08:00:00	1.26065	1.26083	1.25748	1.2583	16014	8",,,,,,,-1
"2024-03-22 12:00:00	1.25831	1.26236	1.25813	1.26005	21574	8",,,,,,,-1
"2024-03-22 16:00:00	1.26004	1.2606	1.25852	1.25939	11715	7",,,,,,,-1
"2024-03-22 20:00:00	1.2594	1.26006	1.25917	1.25984	3034	10",,,,,,,-1
"2024-03-25 00:00:00	1.25972	1.26169	1.25914	1.26058	10716	8",,,,,,,-1
"2024-03-25 04:00:00	1.26056	1.2614	1.25991	1.26021	8951	9",,,,,,,-1
"2024-03-25 08:00:00	1.26021	1.26396	1.25948	1.2636	13343	8",,,,,,,-1
"2024-03-25 12:00:00	1.26362	1.2652	1.26357	1.26441	14874	8",,,,,,,-1
"2024-03-25 16:00:00	1.2644	1.26449	1.26348	1.26379	7935	8",,,,,,,-1
"2024-03-25 20:00:00	1.26378	1.26398	1.26343	1.26358	5138	8",,,,,,,-1
"2024-03-26 00:00:00	1.26359	1.26469	1.26339	1.26369	11034	8",,,,,,,-1
"2024-03-26 04:00:00	1.26368	1.26586	1.26365	1.26508	8302	9",,,,,,,-1
"2024-03-26 08:00:00	1.26506	1.26676	1.26396	1.26528	13368	8",,,,,,,-1
"2024-03-26 12:00:00	1.26528	1.26561	1.26229	1.26278	20434	7",,,,,,,-1
"2024-03-26 16:00:00	1.26279	1.26354	1.26217	1.26231	8644	7",,,,,,,-1
"2024-03-26 20:00:00	1.26232	1.26304	1.26226	1.26274	8168	8",,,,,,,-1
"2024-03-27 00:00:00	1.26273	1.26273	1.26083	1.26135	12460	8",,,,,,,-1
"2024-03-27 04:00:00	1.26134	1.26315	1.26125	1.26294	14769	8",,,,,,,-1
"2024-03-27 08:00:00	1.26296	1.26383	1.26106	1.26153	15757	7",,,,,,,-1
"2024-03-27 12:00:00	1.26154	1.26296	1.26052	1.26287	17022	7",,,,,,,-1
"2024-03-27 16:00:00	1.26286	1.26377	1.26226	1.2637	9405	7",,,,,,,-1
"2024-03-27 20:00:00	1.26371	1.26408	1.26135	1.26165	6634	7",,,,,,,-1
"2024-03-28 00:00:00	1.26167	1.26345	1.26108	1.26273	11424	8",,,,,,,-1
"2024-03-28 04:00:00	1.26274	1.26368	1.26112	1.2616	9563	6",,,,,,,-1
"2024-03-28 08:00:00	1.26163	1.26259	1.25855	1.26118	13708	8",,,,,,,-1
"2024-03-28 12:00:00	1.26117	1.26544	1.2611	1.26313	24189	8",,,,,,,-1
"2024-03-28 16:00:00	1.26312	1.26448	1.26152	1.26203	12252	6",,,,,,,-1
"2024-03-28 20:00:00	1.26203	1.26343	1.26174	1.26211	19384	8",,,,,,,-1
"2024-03-29 00:00:00	1.26211	1.26307	1.26157	1.26225	12245	16",,,,,,,-1
"2024-03-29 04:00:00	1.26222	1.26258	1.26164	1.26178	5008	9",,,,,,,-1
"2024-03-29 08:00:00	1.26178	1.26269	1.26092	1.26142	6424	11",,,,,,,-1
"2024-03-29 12:00:00	1.26142	1.26448	1.26119	1.26359	10210	9",,,,,,,-1
"2024-03-29 16:00:00	1.26359	1.26359	1.26157	1.26178	5236	9",,,,,,,-1
"2024-03-29 20:00:00	1.2618	1.26254	1.26157	1.26158	5429	35",,,,,,,-1
"2024-04-01 00:00:00	1.26372	1.26416	1.26254	1.26339	11509	8",,,,,,,-1
"2024-04-01 04:00:00	1.2634	1.26352	1.26171	1.26202	10173	8",,,,,,,-1
"2024-04-01 08:00:00	1.262	1.26274	1.26085	1.26141	9320	10",,,,,,,-1
"2024-04-01 12:00:00	1.2614	1.26162	1.25393	1.25419	21404	8",,,,,,,-1
"2024-04-01 16:00:00	1.25419	1.25496	1.25408	1.25472	9980	7",,,,,,,-1
"2024-04-01 20:00:00	1.25473	1.25596	1.25428	1.25458	4904	10",,,,,,,-1
"2024-04-02 00:00:00	1.25457	1.2549	1.25404	1.25413	13107	9",,,,,,,-1
"2024-04-02 04:00:00	1.25413	1.25567	1.25391	1.25536	11787	8",,,,,,,-1
"2024-04-02 08:00:00	1.25536	1.25758	1.25478	1.25731	14669	7",,,,,,,-1
"2024-04-02 12:00:00	1.25731	1.25773	1.25518	1.25737	27382	8",,,,,,,-1
"2024-04-02 16:00:00	1.25736	1.25768	1.2566	1.25763	10092	7",,,,,,,-1
"2024-04-02 20:00:00	1.25765	1.25806	1.25726	1.25757	3862	9",,,,,,,-1
"2024-04-03 00:00:00	1.25754	1.25803	1.25667	1.25786	9911	8",,,,,,,-1
"2024-04-03 04:00:00	1.25787	1.25827	1.25621	1.25656	14518	9",,,,,,,-1
"2024-04-03 08:00:00	1.25655	1.25881	1.25643	1.25774	13783	8",,,,,,,-1
"2024-04-03 12:00:00	1.25773	1.26355	1.25671	1.26325	33529	7",,,,,,,-1
"2024-04-03 16:00:00	1.26326	1.26556	1.26247	1.26489	14539	7",,,,,,,-1
"2024-04-03 20:00:00	1.26489	1.26559	1.26478	1.26509	8164	9",,,,,,,-1
"2024-04-04 00:00:00	1.26509	1.26544	1.26441	1.26521	10518	8",,,,,,,-1
"2024-04-04 04:00:00	1.26521	1.26694	1.26505	1.26623	14268	7",,,,,,,-1
"2024-04-04 08:00:00	1.26621	1.26686	1.26473	1.26504	11999	8",,,,,,,-1
"2024-04-04 12:00:00	1.26506	1.26833	1.26479	1.26661	18847	7",,,,,,,-1
"2024-04-04 16:00:00	1.26662	1.26729	1.26349	1.26376	18472	7",,,,,,,-1
"2024-04-04 20:00:00	1.26377	1.26448	1.26353	1.26387	8425	8",,,,,,,-1
"2024-04-05 00:00:00	1.26387	1.26483	1.26211	1.26253	14382	9",,,,,,,-1
"2024-04-05 04:00:00	1.26254	1.26312	1.2614	1.26268	16366	8",,,,,,,-1
"2024-04-05 08:00:00	1.26268	1.26404	1.26215	1.26319	10521	8",,,,,,,-1
"2024-04-05 12:00:00	1.26317	1.26445	1.25741	1.26302	47378	8",,,,,,,-1
"2024-04-05 16:00:00	1.26305	1.26403	1.26258	1.26343	13812	8",,,,,,,-1
"2024-04-05 20:00:00	1.26342	1.26381	1.26326	1.26361	1816	9",,,,,,,-1
"2024-04-08 00:00:00	1.26233	1.26393	1.26142	1.26302	18924	8",,,,,,,-1
"2024-04-08 04:00:00	1.26303	1.26344	1.26206	1.26269	15469	7",,,,,,,-1
"2024-04-08 08:00:00	1.26269	1.26359	1.26152	1.26189	13127	7",,,,,,,-1
"2024-04-08 12:00:00	1.26186	1.2656	1.2613	1.2653	22335	7",,,,,,,-1
"2024-04-08 16:00:00	1.2653	1.26636	1.2643	1.26545	13065	7",,,,,,,-1
"2024-04-08 20:00:00	1.26543	1.26594	1.26477	1.26572	8005	9",,,,,,,-1
"2024-04-09 00:00:00	1.2657	1.26612	1.26519	1.26543	11612	7",,,,,,,-1
"2024-04-09 04:00:00	1.26545	1.26642	1.26485	1.26534	10265	8",,,,,,,-1
"2024-04-09 08:00:00	1.26537	1.26904	1.26492	1.26797	12116	7",,,,,,,-1
"2024-04-09 12:00:00	1.26799	1.2709	1.26665	1.26718	23129	8",,,,,,,-1
"2024-04-09 16:00:00	1.26718	1.26751	1.26626	1.26749	11902	8",,,,,,,-1
"2024-04-09 20:00:00	1.2675	1.26796	1.26725	1.26767	7660	9",,,,,,,-1
"2024-04-10 00:00:00	1.26767	1.26786	1.26685	1.26759	14765	9",,,,,,,-1
"2024-04-10 04:00:00	1.26758	1.2689	1.26726	1.26883	11172	8",,,,,,,-1
"2024-04-10 08:00:00	1.26884	1.27044	1.26831	1.26938	10029	7",,,,,,,-1
"2024-04-10 12:00:00	1.26939	1.27078	1.2534	1.25418	57406	7",,,,,,,-1
"2024-04-10 16:00:00	1.25418	1.25536	1.252	1.2541	23758	7",,,,,,,-1
"2024-04-10 20:00:00	1.2541	1.25423	1.25336	1.25362	6589	9",,,,,,,-1
"2024-04-11 00:00:00	1.25363	1.25493	1.25316	1.25451	11323	6",,,,,,,-1
"2024-04-11 04:00:00	1.25451	1.25623	1.25322	1.25606	10964	8",,,,,,,-1
"2024-04-11 08:00:00	1.25604	1.25694	1.25299	1.25384	13482	6",,,,,,,-1
"2024-04-11 12:00:00	1.25385	1.25784	1.25105	1.25339	37834	6",,,,,,,-1
